시도명,새누리당 박근혜,민주통합당 문재인,무소속 박종선,무소속 김소연,무소속 강지원,무소속 김순자
서울특별시,1494,1555,2,3,0,4
서울특별시,1060,842,0,0,4,1
서울특별시,1573,1179,1,0,10,3
서울특별시,832,811,1,1,5,0
서울특별시,1088,1041,1,1,2,3
서울특별시,1863,1715,5,1,6,5
서울특별시,911,985,0,3,7,7
서울특별시,787,672,0,2,1,4
서울특별시,1244,1068,1,1,2,1
서울특별시,1594,1679,4,1,4,2
서울특별시,968,1110,0,3,4,3
서울특별시,1290,1364,1,2,4,2
서울특별시,1017,1104,1,1,4,3
서울특별시,1122,1486,1,0,5,0
서울특별시,1559,1613,1,1,6,3
서울특별시,1513,1729,3,1,5,2
서울특별시,1826,1868,1,1,13,1
서울특별시,1425,1574,2,2,2,3
서울특별시,1363,1394,2,0,2,3
서울특별시,1637,1937,2,2,4,1
서울특별시,1324,1598,3,2,3,2
서울특별시,848,882,1,0,3,1
서울특별시,1668,1516,4,0,8,2
서울특별시,1255,1651,0,2,3,3
서울특별시,1458,1563,1,1,8,6
서울특별시,1723,2131,0,4,5,3
서울특별시,1421,1295,3,4,3,3
서울특별시,1158,1203,2,0,5,4
서울특별시,842,1140,1,0,1,2
서울특별시,1167,1477,0,5,3,1
서울특별시,1165,1432,1,0,4,2
서울특별시,1156,1709,1,1,3,4
서울특별시,1489,1715,0,0,6,2
서울특별시,1596,1528,0,1,4,3
서울특별시,792,967,3,0,1,0
서울특별시,841,1071,3,3,5,5
서울특별시,1072,1023,7,1,3,5
서울특별시,1129,1213,1,3,4,2
서울특별시,1692,2061,3,0,6,2
서울특별시,1132,1447,1,4,2,1
서울특별시,1243,1403,0,2,9,2
서울특별시,1168,1158,2,0,2,6
서울특별시,903,1078,0,1,1,4
서울특별시,1306,1551,1,1,3,0
서울특별시,1170,1620,0,0,4,1
서울특별시,1438,1704,1,1,6,1
서울특별시,1433,2003,0,1,7,3
서울특별시,1612,1669,2,1,8,0
서울특별시,1467,1734,2,3,11,4
서울특별시,1576,1837,2,2,7,0
서울특별시,1634,1813,4,2,7,1
서울특별시,1555,1674,1,1,8,2
서울특별시,1414,1639,2,1,11,5
서울특별시,2385,2056,3,2,6,6
서울특별시,1779,1376,0,1,10,2
서울특별시,1338,1506,6,6,4,5
서울특별시,1461,1312,3,2,6,4
서울특별시,1520,1686,1,1,7,4
서울특별시,1754,1817,0,0,10,4
서울특별시,1189,1523,1,1,5,1
서울특별시,1262,1794,3,1,2,3
서울특별시,1003,1049,5,4,7,2
서울특별시,1778,1847,2,1,4,0
서울특별시,1377,1763,1,3,10,1
서울특별시,1564,1678,1,2,7,1
서울특별시,1266,1153,4,2,2,1
서울특별시,848,852,0,1,1,2
서울특별시,1520,1884,1,1,4,1
서울특별시,1456,1695,1,0,9,3
서울특별시,1210,1268,1,1,12,2
서울특별시,1724,1597,0,1,9,2
서울특별시,1473,1867,2,1,8,2
서울특별시,1487,1790,0,1,2,1
서울특별시,1382,1746,2,1,5,1
서울특별시,1589,2004,2,2,8,1
서울특별시,1615,1639,3,1,11,2
서울특별시,1167,1547,0,1,7,1
서울특별시,1504,1597,2,0,7,1
서울특별시,919,1382,2,2,4,6
서울특별시,921,1307,1,3,3,4
서울특별시,1272,1623,2,0,8,2
서울특별시,1068,1533,1,2,4,1
서울특별시,1099,1016,5,1,7,2
서울특별시,1121,1279,3,3,1,3
서울특별시,895,755,2,1,4,5
서울특별시,1406,1433,2,0,6,7
서울특별시,1458,1959,2,2,4,1
서울특별시,1506,1525,4,4,5,6
서울특별시,1668,1882,4,0,8,3
서울특별시,1612,1790,5,0,10,1
서울특별시,1559,1856,2,4,4,1
서울특별시,1284,1692,1,1,10,2
서울특별시,1529,2176,1,6,10,4
서울특별시,1951,1430,1,5,9,5
서울특별시,1465,1667,0,3,6,4
서울특별시,1680,1707,1,1,4,1
서울특별시,1539,1460,1,1,2,6
서울특별시,1618,1666,0,1,6,3
서울특별시,1604,1706,3,4,15,2
서울특별시,1679,1657,1,2,2,0
서울특별시,1690,1739,1,0,0,0
서울특별시,1558,1637,0,2,7,4
서울특별시,1065,1006,2,0,4,5
서울특별시,1156,1075,3,0,6,2
서울특별시,1309,1411,2,1,5,4
서울특별시,1151,1254,4,3,4,0
서울특별시,1075,1070,5,1,1,2
서울특별시,1260,1307,4,2,8,1
서울특별시,1161,1435,1,1,3,1
서울특별시,1299,1482,3,1,6,4
서울특별시,1362,1462,2,0,4,3
서울특별시,1234,1279,0,3,4,2
서울특별시,1523,1610,5,1,2,1
서울특별시,1285,1268,0,2,4,3
서울특별시,1560,1711,1,0,6,4
서울특별시,1313,1425,1,3,7,4
서울특별시,1421,1708,0,0,7,2
서울특별시,1395,1676,0,1,6,1
서울특별시,1402,1785,5,2,10,3
서울특별시,1331,1648,0,1,11,1
서울특별시,1434,1825,1,0,3,1
서울특별시,1343,1780,2,1,9,1
서울특별시,1493,1691,1,0,3,1
서울특별시,1251,1597,1,6,4,3
서울특별시,1341,1905,2,1,11,1
서울특별시,1343,1821,2,0,4,3
서울특별시,751,2056,2,0,6,2
서울특별시,1383,1848,1,2,7,1
서울특별시,1637,1907,2,1,4,3
서울특별시,1835,2117,0,0,8,4
서울특별시,1424,1868,0,0,4,3
서울특별시,1684,2174,1,2,2,4
서울특별시,1814,1573,0,2,7,2
서울특별시,1235,1654,1,4,2,0
서울특별시,1208,1812,0,1,2,0
서울특별시,1387,1848,1,1,6,3
서울특별시,1389,1778,3,3,3,5
서울특별시,1409,1546,0,2,8,4
서울특별시,1003,1386,8,1,0,4
서울특별시,1318,1479,1,2,6,2
서울특별시,637,742,2,2,4,0
서울특별시,1318,1603,2,3,4,5
서울특별시,1434,1847,4,5,9,3
서울특별시,1304,1638,0,1,9,2
서울특별시,1097,1332,0,0,1,1
서울특별시,1189,1463,1,3,7,3
서울특별시,1372,1646,1,0,5,4
서울특별시,1494,1825,3,6,4,2
서울특별시,1387,2042,3,1,5,1
서울특별시,1560,2053,3,1,7,4
서울특별시,1211,1343,1,0,4,5
서울특별시,1298,1758,4,2,4,3
서울특별시,1234,1632,1,3,9,4
서울특별시,1218,1346,1,3,6,4
서울특별시,1305,1779,3,0,5,4
서울특별시,1258,1497,2,0,1,4
서울특별시,1214,1741,2,2,6,4
서울특별시,909,1081,5,0,4,5
서울특별시,1138,1318,2,2,3,2
서울특별시,1161,1322,2,4,5,2
서울특별시,1327,1619,3,2,5,4
서울특별시,1541,1833,3,3,3,4
서울특별시,1443,1608,2,3,2,3
서울특별시,1473,1805,3,7,8,1
서울특별시,999,1083,1,1,4,2
서울특별시,1171,1272,2,2,6,3
서울특별시,1214,1353,6,2,3,4
서울특별시,1055,1062,2,1,5,1
서울특별시,1254,1378,0,1,5,3
서울특별시,1479,2052,5,8,3,6
서울특별시,1500,1992,2,5,7,2
서울특별시,1422,2005,3,2,5,4
서울특별시,1088,1374,1,0,3,1
서울특별시,1748,2042,1,0,3,2
서울특별시,1109,1345,0,2,1,0
서울특별시,1352,1591,5,2,4,1
서울특별시,1128,1470,4,5,3,1
서울특별시,1166,1426,1,0,6,3
서울특별시,1180,1483,1,1,4,2
서울특별시,1511,1781,2,0,3,4
서울특별시,1620,1666,3,2,4,7
서울특별시,1663,1847,0,2,7,3
서울특별시,1427,1410,2,3,5,1
서울특별시,1475,1678,0,2,6,5
서울특별시,1716,1945,0,2,11,2
서울특별시,1660,1892,0,1,6,1
서울특별시,1334,1320,5,4,5,8
서울특별시,850,963,2,0,2,1
서울특별시,1778,1822,3,0,14,3
서울특별시,1700,1672,3,0,2,5
서울특별시,1263,1425,1,2,5,1
서울특별시,1316,1400,1,4,3,2
서울특별시,1370,1691,1,2,13,1
서울특별시,1557,1686,1,0,6,2
서울특별시,1468,1735,2,5,3,1
서울특별시,1416,1677,2,4,11,2
서울특별시,1413,1620,1,3,7,0
서울특별시,1279,1487,2,1,2,0
서울특별시,1634,1859,2,5,9,2
서울특별시,1268,1607,4,0,6,4
서울특별시,1729,1759,2,3,9,3
서울특별시,974,1102,0,2,4,2
서울특별시,954,1161,0,1,5,3
서울특별시,1103,1752,2,2,2,1
서울특별시,955,1764,1,0,4,2
서울특별시,864,994,0,2,4,0
서울특별시,1905,2148,3,2,11,1
서울특별시,1372,1711,2,1,2,4
서울특별시,1374,1288,1,3,6,1
서울특별시,1558,2110,1,2,10,2
서울특별시,1275,1448,0,1,2,1
서울특별시,1903,2186,2,2,4,4
서울특별시,1266,1429,2,3,6,4
서울특별시,1192,1196,1,1,5,1
서울특별시,1251,1329,2,2,10,0
서울특별시,1317,1515,3,5,4,2
서울특별시,999,1208,3,0,5,4
서울특별시,1261,1517,2,0,5,5
서울특별시,1104,1127,0,0,3,1
서울특별시,1386,1381,2,2,6,1
서울특별시,1578,1834,4,0,5,4
서울특별시,1515,1978,2,4,6,2
서울특별시,1424,1587,5,2,8,1
서울특별시,1238,1567,2,2,4,1
서울특별시,907,1177,3,2,3,0
서울특별시,1490,1845,1,3,9,0
서울특별시,1471,1885,1,1,5,0
서울특별시,1470,1925,2,1,7,2
서울특별시,1403,1662,0,2,2,3
서울특별시,1442,1783,3,1,4,3
서울특별시,1169,1457,2,1,6,3
서울특별시,1132,1209,3,1,5,1
서울특별시,1183,1438,1,1,5,2
서울특별시,1390,2066,4,2,4,4
서울특별시,1594,2160,4,1,3,2
서울특별시,1372,1414,3,0,3,1
서울특별시,1437,1423,4,1,10,2
서울특별시,535,476,0,0,1,0
서울특별시,1345,1441,2,6,4,3
서울특별시,1071,1306,2,1,8,2
서울특별시,1358,1359,1,2,7,3
서울특별시,1293,1741,2,1,3,3
서울특별시,1180,1465,2,1,8,3
서울특별시,229,374,0,0,2,0
서울특별시,1595,1649,6,0,7,2
서울특별시,1140,1267,3,3,4,1
서울특별시,817,1187,6,1,3,3
서울특별시,901,1187,0,3,2,3
서울특별시,758,894,0,3,5,0
서울특별시,1043,1107,1,3,5,2
서울특별시,795,1069,3,2,3,1
서울특별시,1072,1689,2,3,4,3
서울특별시,934,1724,0,0,5,0
서울특별시,1402,1368,1,0,5,3
서울특별시,1134,1007,0,1,6,0
서울특별시,1270,1413,0,2,0,4
서울특별시,1363,1666,5,3,5,3
서울특별시,1271,1517,2,2,6,4
서울특별시,1282,1438,4,2,8,1
서울특별시,1573,1420,1,1,7,0
서울특별시,1153,1698,0,3,9,5
서울특별시,1169,1777,8,3,3,1
서울특별시,926,1058,1,0,1,1
서울특별시,1308,1439,2,2,8,0
서울특별시,1133,1232,3,3,2,1
서울특별시,906,1183,2,2,1,2
서울특별시,1066,1490,4,3,3,4
서울특별시,1209,1582,1,2,7,2
서울특별시,933,1159,2,1,3,2
서울특별시,799,907,1,2,6,0
서울특별시,1616,1539,2,0,4,1
서울특별시,1247,1343,4,3,11,2
서울특별시,1083,1271,0,1,3,1
서울특별시,1015,1231,4,1,6,2
서울특별시,1103,1238,1,1,7,3
서울특별시,1270,1748,2,4,6,3
서울특별시,947,1331,2,1,8,2
서울특별시,1012,1236,3,3,2,2
서울특별시,1105,1407,1,4,4,2
서울특별시,1112,1189,5,3,3,4
서울특별시,1555,1551,0,1,4,3
서울특별시,860,1275,3,2,5,1
서울특별시,1371,1632,5,1,8,5
서울특별시,1215,1470,3,3,3,8
서울특별시,1471,1625,2,1,7,1
서울특별시,1217,1447,0,0,10,2
서울특별시,1646,1570,2,0,5,2
서울특별시,1111,1310,1,4,4,3
서울특별시,1218,1506,3,3,4,1
서울특별시,1549,1658,1,0,5,2
서울특별시,597,676,1,0,2,1
서울특별시,462,457,0,0,3,0
서울특별시,1192,1426,1,0,8,1
서울특별시,1017,1120,0,4,5,2
서울특별시,1409,1431,2,2,6,0
서울특별시,1289,1577,7,2,4,0
서울특별시,1108,1255,2,2,3,4
서울특별시,1211,1386,3,3,8,0
서울특별시,1142,1507,2,4,3,1
서울특별시,329,542,1,1,2,0
서울특별시,931,1175,1,0,6,3
서울특별시,713,675,0,1,4,3
서울특별시,1037,1282,2,2,3,2
서울특별시,422,611,0,1,2,0
서울특별시,414,508,0,0,0,1
서울특별시,1256,1712,1,3,11,3
서울특별시,1366,1795,4,0,2,2
서울특별시,1073,1362,2,3,1,1
서울특별시,1561,1691,3,1,4,1
서울특별시,1121,1390,1,3,2,4
서울특별시,1175,1578,0,1,3,1
서울특별시,1434,1843,2,5,3,2
서울특별시,1028,1283,3,3,3,2
서울특별시,890,981,3,0,4,0
서울특별시,825,923,2,0,4,1
서울특별시,1058,1473,2,2,7,6
서울특별시,1169,1564,1,1,5,2
서울특별시,1058,1135,1,2,9,2
서울특별시,1224,1452,5,1,0,3
서울특별시,1235,1428,2,1,7,2
서울특별시,1560,1778,1,0,9,1
서울특별시,1264,1063,1,2,6,2
서울특별시,1145,1282,1,1,3,3
서울특별시,1266,1420,1,2,6,1
서울특별시,1068,1029,0,1,4,2
서울특별시,1046,957,0,2,6,6
서울특별시,920,1078,0,2,2,4
서울특별시,1267,1172,0,1,3,4
서울특별시,1031,890,0,1,6,2
서울특별시,1004,912,1,1,2,1
서울특별시,924,956,0,4,7,4
서울특별시,1396,1074,0,2,10,3
서울특별시,877,1086,1,3,2,1
서울특별시,637,731,1,1,4,0
서울특별시,1242,1355,2,2,7,3
서울특별시,1454,1421,1,2,4,2
서울특별시,1188,1247,0,1,5,1
서울특별시,1186,1229,3,0,8,2
서울특별시,696,778,0,0,1,3
서울특별시,764,1036,2,2,4,3
서울특별시,1059,1557,0,1,4,6
서울특별시,1135,1571,1,2,5,1
서울특별시,922,926,1,1,5,1
서울특별시,934,1145,1,0,7,0
서울특별시,878,1091,2,0,3,3
서울특별시,829,1222,1,5,2,1
서울특별시,1152,1256,1,0,4,2
서울특별시,1109,1278,1,2,4,2
서울특별시,1414,1500,2,2,5,2
서울특별시,1138,1488,1,4,5,4
서울특별시,1339,1433,0,2,7,3
서울특별시,1416,1399,0,6,5,3
서울특별시,1302,1524,2,1,6,4
서울특별시,1361,1522,0,2,9,4
서울특별시,1184,1695,0,6,7,5
서울특별시,892,1432,2,2,1,5
서울특별시,1226,1880,1,5,5,3
서울특별시,911,788,1,1,5,2
서울특별시,1061,1380,2,4,3,2
서울특별시,1256,1619,1,3,4,4
서울특별시,985,1620,2,5,6,1
서울특별시,1177,1749,1,5,5,8
서울특별시,844,1247,0,1,2,2
서울특별시,852,1376,3,4,5,4
서울특별시,1002,1682,1,5,4,4
서울특별시,908,1409,1,6,4,0
서울특별시,1072,1515,0,7,3,1
서울특별시,962,1326,0,5,2,0
서울특별시,1214,1375,2,3,7,3
서울특별시,1190,1461,0,4,5,3
서울특별시,1116,1538,0,4,2,4
서울특별시,1239,1800,2,5,1,0
서울특별시,1119,1700,0,2,4,1
서울특별시,1336,1860,0,5,3,1
서울특별시,1124,1520,0,4,6,2
서울특별시,1141,1587,3,1,4,1
서울특별시,942,1356,2,1,2,2
서울특별시,1174,1626,1,2,7,3
서울특별시,1145,1562,6,2,5,2
서울특별시,916,1356,2,1,3,4
서울특별시,1212,1511,1,1,3,1
서울특별시,1149,1670,1,8,5,2
서울특별시,1265,1767,3,5,7,5
서울특별시,1437,1915,4,1,4,3
서울특별시,915,1290,3,2,4,2
서울특별시,1131,1673,2,7,4,3
서울특별시,950,1303,0,3,5,3
서울특별시,1155,1381,1,5,6,3
서울특별시,1167,1568,2,5,9,2
서울특별시,1654,1692,1,2,5,3
서울특별시,1297,1658,0,4,4,3
서울특별시,1330,2022,1,4,2,3
서울특별시,1261,1765,1,0,1,5
서울특별시,623,588,1,3,1,7
서울특별시,671,792,0,1,3,5
서울특별시,1158,1583,0,0,4,2
서울특별시,1187,1871,1,4,8,2
서울특별시,1236,1774,0,3,7,3
서울특별시,1273,1346,0,1,7,4
서울특별시,1133,1375,2,2,4,1
서울특별시,950,1236,0,4,7,1
서울특별시,1631,1822,0,1,9,0
서울특별시,1194,1618,1,5,5,2
서울특별시,940,1473,2,1,4,2
서울특별시,1110,1764,1,3,6,3
서울특별시,1626,1574,0,1,8,1
서울특별시,1852,1668,1,0,6,2
서울특별시,1428,1527,0,2,8,2
서울특별시,1495,1559,0,3,6,1
서울특별시,1692,1515,1,3,8,2
서울특별시,1890,1102,0,2,7,1
서울특별시,1304,1648,1,3,3,1
서울특별시,1648,1674,1,3,7,4
서울특별시,1335,1832,3,1,6,1
서울특별시,1695,1833,0,0,4,0
서울특별시,1382,1866,1,2,9,5
서울특별시,1156,1388,2,1,6,5
서울특별시,1616,1243,0,2,4,2
서울특별시,1218,1385,0,1,5,3
서울특별시,1361,1413,1,2,3,3
서울특별시,1245,1545,3,3,8,3
서울특별시,1272,1461,2,1,10,0
서울특별시,1253,1286,0,1,6,0
서울특별시,1057,1158,4,1,3,5
서울특별시,1467,1550,0,0,7,3
서울특별시,1114,1439,1,0,1,1
서울특별시,1136,1293,2,0,4,2
서울특별시,1345,1663,2,1,5,3
서울특별시,1595,1107,1,0,8,4
서울특별시,1773,1414,0,0,12,2
서울특별시,1852,1475,0,4,8,3
서울특별시,1718,1100,1,0,5,2
서울특별시,1726,1231,2,0,8,1
서울특별시,1309,1053,0,1,4,1
서울특별시,1688,1184,1,0,10,2
서울특별시,1451,1143,0,2,13,0
서울특별시,1674,1759,2,3,3,3
서울특별시,1329,1694,4,0,5,4
서울특별시,1287,1485,2,2,6,3
서울특별시,1030,1260,1,2,2,2
서울특별시,1170,1392,4,1,5,3
서울특별시,1349,1644,1,1,2,2
서울특별시,1217,1417,3,4,3,1
서울특별시,967,1125,2,1,2,1
서울특별시,1089,1391,1,1,5,1
서울특별시,1351,1514,0,2,4,2
서울특별시,1008,1187,1,0,4,1
서울특별시,1069,1233,4,2,6,4
서울특별시,1038,1307,2,1,6,4
서울특별시,1094,1366,1,2,3,1
서울특별시,1157,1326,1,1,3,4
서울특별시,1558,1839,0,1,5,1
서울특별시,1252,1597,4,2,8,0
서울특별시,1275,1603,1,3,5,0
서울특별시,1000,1268,1,1,5,2
서울특별시,1404,1575,3,1,2,4
서울특별시,1413,1696,3,1,3,4
서울특별시,1332,1639,2,2,7,3
서울특별시,1221,1472,1,1,4,0
서울특별시,1035,1018,1,0,4,2
서울특별시,1281,1469,4,3,4,4
서울특별시,1251,1414,2,3,2,1
서울특별시,1112,1295,2,2,5,0
서울특별시,1022,1224,0,1,1,1
서울특별시,1002,1117,1,3,3,3
서울특별시,1212,1549,3,3,5,2
서울특별시,1099,1376,0,1,3,0
서울특별시,295,348,3,0,0,0
서울특별시,405,445,0,0,0,1
서울특별시,1263,1255,1,2,4,0
서울특별시,1411,1030,2,0,6,2
서울특별시,1303,1205,1,0,4,0
서울특별시,1254,1116,2,0,4,1
서울특별시,1548,1817,1,3,10,6
서울특별시,1441,1567,0,2,5,7
서울특별시,1538,1825,3,1,9,5
서울특별시,1487,1519,0,0,6,3
서울특별시,1124,1602,2,3,5,3
서울특별시,857,1052,1,1,4,2
서울특별시,922,1082,3,2,3,0
서울특별시,918,949,2,0,4,3
서울특별시,1017,989,1,2,3,1
서울특별시,998,1439,4,2,4,4
서울특별시,1494,1879,2,1,10,0
서울특별시,1148,1521,1,1,6,2
서울특별시,1289,1513,0,0,8,2
서울특별시,1253,1292,2,1,6,3
서울특별시,960,1411,0,0,4,1
서울특별시,903,1300,0,2,5,3
서울특별시,746,1159,1,1,1,3
서울특별시,726,1105,1,0,5,1
서울특별시,1263,1763,3,0,4,0
서울특별시,1139,1396,2,0,4,2
서울특별시,1099,1338,1,0,3,1
서울특별시,1194,1579,1,0,2,1
서울특별시,1371,1719,3,2,6,1
서울특별시,1153,1477,1,2,3,2
서울특별시,1088,1436,1,0,0,2
서울특별시,1439,1758,2,2,3,2
서울특별시,1491,1191,2,1,10,1
서울특별시,1198,984,0,1,5,0
서울특별시,1855,1540,0,0,13,3
서울특별시,1429,1696,0,0,3,1
서울특별시,1236,1468,0,1,9,1
서울특별시,1042,774,0,1,1,0
서울특별시,1189,1161,2,2,6,1
서울특별시,1701,1581,1,2,5,1
서울특별시,1735,1669,5,4,4,4
서울특별시,1259,1694,0,1,6,1
서울특별시,1093,1011,4,2,8,6
서울특별시,1174,1119,3,0,5,5
서울특별시,1412,1551,1,2,9,1
서울특별시,1551,1658,1,2,9,3
서울특별시,1459,1566,1,3,8,4
서울특별시,1635,2080,0,1,8,2
서울특별시,1418,1902,0,0,11,1
서울특별시,1255,1622,2,2,9,2
서울특별시,1466,1902,0,2,6,1
서울특별시,1170,1439,0,1,6,4
서울특별시,1488,1574,0,0,5,2
서울특별시,1422,1750,1,2,3,2
서울특별시,1909,1904,3,0,8,2
서울특별시,1482,1914,0,2,7,2
서울특별시,1290,1899,2,3,3,2
서울특별시,1423,1669,4,2,5,1
서울특별시,1646,1943,3,3,10,3
서울특별시,1488,1571,3,1,7,0
서울특별시,2197,1586,2,2,3,0
서울특별시,1149,1225,5,4,9,5
서울특별시,1547,1804,0,2,6,4
서울특별시,1554,1705,1,1,9,0
서울특별시,1028,997,3,3,5,4
서울특별시,945,1148,2,2,6,4
서울특별시,1233,1256,0,2,1,0
서울특별시,1276,1750,2,2,6,3
서울특별시,1035,983,3,3,1,5
서울특별시,792,1095,1,0,5,1
서울특별시,1450,1989,5,1,6,1
서울특별시,1438,2022,2,2,2,1
서울특별시,1426,2032,1,0,5,3
서울특별시,1229,1666,0,1,7,0
서울특별시,1353,2091,2,2,2,3
서울특별시,1453,2096,2,5,7,4
서울특별시,1373,1752,1,0,6,2
서울특별시,1365,1961,0,1,4,2
서울특별시,1535,1962,0,3,3,4
서울특별시,1535,1705,4,3,7,2
서울특별시,1256,1475,1,4,10,0
서울특별시,1191,1622,3,1,3,3
서울특별시,1242,1603,2,1,4,3
서울특별시,1248,1543,1,2,4,1
서울특별시,1164,1557,3,0,3,2
서울특별시,1265,1724,1,1,3,2
서울특별시,1015,1223,1,0,4,0
서울특별시,1129,1459,2,2,4,1
서울특별시,1333,1872,2,0,5,3
서울특별시,1478,1888,1,2,2,2
서울특별시,1264,1474,0,2,2,0
서울특별시,1388,1499,2,1,1,1
서울특별시,1438,1664,1,0,5,2
서울특별시,2027,1222,0,1,10,1
서울특별시,1647,1565,2,2,5,6
서울특별시,1236,1545,1,1,1,1
서울특별시,1118,1377,2,1,6,1
서울특별시,1271,1616,2,2,7,0
서울특별시,958,1219,0,3,4,3
서울특별시,1254,1500,1,1,8,1
서울특별시,1750,1630,0,0,9,3
서울특별시,1191,1328,3,2,2,3
서울특별시,1300,1410,0,2,5,1
서울특별시,1699,1934,0,0,11,1
서울특별시,1645,981,0,1,3,2
서울특별시,1516,2124,1,5,3,2
서울특별시,1308,1773,0,3,4,5
서울특별시,1332,1808,0,3,3,2
서울특별시,1120,1767,0,3,2,4
서울특별시,1386,2050,1,2,8,1
서울특별시,1687,1958,0,0,10,3
서울특별시,1227,1504,0,2,5,1
서울특별시,1005,1150,2,1,2,3
서울특별시,1667,1721,1,0,6,2
서울특별시,1750,1871,4,2,1,1
서울특별시,2031,1846,1,2,7,0
서울특별시,1827,1887,3,0,6,5
서울특별시,1149,1250,0,0,4,1
서울특별시,788,996,3,0,6,2
서울특별시,1613,1179,0,0,4,2
서울특별시,1395,1857,1,1,8,4
서울특별시,1084,1182,1,0,5,2
서울특별시,1368,796,0,3,3,5
서울특별시,981,1414,0,2,2,1
서울특별시,1177,1258,7,3,3,3
서울특별시,1011,937,1,0,5,6
서울특별시,1242,1263,3,1,6,3
서울특별시,1296,1282,3,2,4,2
서울특별시,1145,1248,1,1,5,2
서울특별시,1083,1397,3,2,2,2
서울특별시,910,805,5,1,3,4
서울특별시,994,1460,0,3,5,3
서울특별시,1225,1467,2,3,2,1
서울특별시,1117,1132,1,0,2,4
서울특별시,1524,1587,1,0,7,3
서울특별시,1619,2001,1,2,6,3
서울특별시,1448,1936,3,2,6,4
서울특별시,1340,2189,1,1,8,3
서울특별시,1311,1272,2,2,5,1
서울특별시,1229,1403,0,1,4,6
서울특별시,1221,1165,2,2,6,2
서울특별시,990,1086,2,1,6,2
서울특별시,1062,1204,0,0,2,2
서울특별시,1158,1050,0,1,1,2
서울특별시,1568,1504,2,3,5,2
서울특별시,1169,1063,0,0,6,5
서울특별시,1171,1152,1,2,3,1
서울특별시,1307,1529,1,1,2,2
서울특별시,1483,1651,1,0,5,2
서울특별시,1211,1234,1,1,2,0
서울특별시,1173,1220,0,2,4,3
서울특별시,1293,1143,1,2,5,4
서울특별시,1434,1373,3,0,4,5
서울특별시,1222,1157,1,1,5,1
