시도,구시군,읍면동명,투표구명,"더불어민주당
이재명","국민의힘
윤석열","정의당
심상정","기본소득당
오준호","국가혁명당 
허경영","노동당
이백윤","새누리당
옥은호","신자유민주연합
김경재","우리공화당
조원진","진보당
김재연","통일한국당
이경희","한류연합당
김민찬"
경기도,시흥시,,배곧1동제7투,1199,761,46,1,15,0,0,2,3,0,0,2
경기도,시흥시,,관내사전투표,3354,1935,89,0,22,0,0,0,0,2,0,1
경기도,시흥시,,배곧2동제1투,1088,852,39,2,20,0,0,0,1,1,0,1
경기도,시흥시,,배곧2동제2투,1134,1006,50,1,38,0,1,0,1,0,0,0
경기도,시흥시,,배곧2동제3투,885,569,42,0,9,0,0,0,0,0,0,0
경기도,시흥시,,배곧2동제4투,817,698,39,1,4,0,0,0,0,2,0,0
경기도,시흥시,,배곧2동제5투,799,545,30,1,10,0,1,0,1,1,0,1
경기도,시흥시,,배곧2동제6투,778,567,28,0,7,0,0,1,2,0,0,0
경기도,시흥시,,배곧2동제7투,909,573,39,1,12,0,0,0,0,2,0,0
경기도,시흥시,,배곧2동제8투,688,411,22,2,15,0,0,0,0,0,0,2
경기도,군포시,,관내사전투표,2799,2153,86,3,38,1,0,1,0,4,0,2
경기도,군포시,,군포1동제1투,795,764,33,1,22,0,0,1,3,2,0,1
경기도,군포시,,군포1동제2투,884,812,47,1,32,0,1,1,1,1,0,0
경기도,군포시,,군포1동제3투,795,835,44,5,21,0,1,0,2,2,0,1
경기도,군포시,,군포1동제4투,898,706,52,3,26,0,0,1,3,1,0,1
경기도,군포시,,군포1동제5투,106,139,6,0,1,0,0,0,0,0,0,1
경기도,군포시,,군포1동제6투,50,56,0,0,1,0,0,0,0,0,0,0
경기도,군포시,,군포1동제7투,1269,1254,66,1,8,0,0,1,1,2,0,0
경기도,군포시,,군포1동제8투,929,861,50,2,10,1,1,0,1,0,0,1
경기도,군포시,,군포1동제9투,738,726,45,0,10,0,1,0,0,0,0,1
경기도,군포시,,관내사전투표,5396,3486,198,0,24,5,0,1,2,3,2,2
경기도,군포시,,군포2동제1투,900,972,49,1,7,0,1,1,5,1,0,0
경기도,군포시,,군포2동제2투,862,721,48,1,18,1,0,0,0,1,0,0
경기도,군포시,,군포2동제3투,875,839,48,0,16,2,0,0,5,1,1,1
경기도,군포시,,군포2동제4투,1131,1048,63,0,9,1,0,2,4,0,0,0
경기도,군포시,,군포2동제5투,955,751,54,1,7,0,0,0,0,0,0,2
경기도,군포시,,군포2동제6투,773,632,36,0,10,0,0,0,1,1,2,0
경기도,군포시,,군포2동제7투,1251,1133,90,1,15,0,0,1,1,2,0,1
경기도,군포시,,군포2동제8투,1302,926,58,0,22,0,0,0,0,0,0,1
경기도,군포시,,군포2동제9투,579,533,31,0,16,0,0,0,0,2,0,0
경기도,군포시,,군포2동제10투,416,518,16,0,3,2,0,0,0,2,0,0
경기도,군포시,,관내사전투표,1966,1547,87,2,21,0,0,0,1,3,1,1
경기도,군포시,,산본1동제1투,538,566,37,0,10,0,0,1,1,1,0,0
경기도,군포시,,산본1동제2투,364,483,17,1,5,0,0,0,1,0,0,0
경기도,군포시,,산본1동제3투,504,497,20,3,13,0,1,1,1,1,0,1
경기도,군포시,,산본1동제4투,577,625,28,0,9,0,1,2,4,1,2,0
경기도,군포시,,산본1동제5투,734,673,38,2,11,2,1,1,1,0,0,2
경기도,군포시,,관내사전투표,2931,2266,94,4,8,2,0,0,1,1,1,0
경기도,군포시,,산본2동제1투,611,773,42,1,7,0,0,4,0,0,0,0
경기도,군포시,,산본2동제2투,571,534,28,1,11,0,0,0,2,1,0,0
경기도,군포시,,산본2동제3투,829,790,42,0,12,0,0,1,1,2,0,2
경기도,군포시,,산본2동제4투,583,734,44,1,6,0,0,2,1,0,0,0
경기도,군포시,,산본2동제5투,668,656,37,0,10,0,0,0,0,0,0,0
경기도,군포시,,산본2동제6투,718,899,46,0,10,0,1,0,0,1,0,1
경기도,군포시,,산본2동제7투,764,1168,52,2,12,0,0,0,1,1,1,1
경기도,군포시,,관내사전투표,2496,1704,98,2,20,1,1,1,4,2,0,1
경기도,군포시,,금정동제1투,729,708,53,0,15,2,1,0,1,0,0,0
경기도,군포시,,금정동제2투,900,758,31,0,27,1,0,1,0,3,1,0
경기도,군포시,,금정동제3투,946,881,33,0,23,0,0,1,6,1,2,2
경기도,군포시,,금정동제4투,625,643,27,1,16,0,1,0,1,0,0,0
경기도,군포시,,관내사전투표,3227,2117,133,3,25,0,0,0,0,7,0,1
경기도,군포시,,재궁동제1투,822,853,37,2,19,0,0,0,1,1,1,0
경기도,군포시,,재궁동제2투,796,632,40,0,11,0,0,1,5,1,2,1
경기도,군포시,,재궁동제3투,684,711,40,1,13,0,0,0,3,1,0,0
경기도,군포시,,재궁동제4투,709,782,59,0,11,1,0,2,0,1,0,0
경기도,군포시,,재궁동제5투,561,508,25,0,7,0,0,0,2,0,0,1
경기도,군포시,,관내사전투표,2541,1749,79,1,8,2,0,0,2,1,1,1
경기도,군포시,,오금동제1투,859,936,42,1,14,0,1,1,1,1,1,1
경기도,군포시,,오금동제2투,926,857,54,1,11,1,0,0,1,1,1,0
경기도,군포시,,오금동제3투,628,636,46,0,9,0,0,0,2,2,0,0
경기도,군포시,,오금동제4투,657,579,37,0,12,0,0,2,0,1,0,0
경기도,군포시,,오금동제5투,1312,897,79,3,8,0,1,0,1,1,0,1
경기도,군포시,,관내사전투표,2117,1513,70,0,10,4,0,0,2,1,0,1
경기도,군포시,,수리동제1투,508,696,40,0,4,0,0,1,2,4,1,0
경기도,군포시,,수리동제2투,536,625,41,1,4,0,0,0,0,0,0,0
경기도,군포시,,수리동제3투,671,573,44,0,12,0,0,1,2,1,1,1
경기도,군포시,,수리동제4투,732,678,48,0,11,2,0,0,1,0,1,0
경기도,군포시,,수리동제5투,602,539,27,0,12,1,0,0,0,1,0,1
경기도,군포시,,관내사전투표,3063,1993,109,2,11,0,0,2,1,3,1,2
경기도,군포시,,궁내동제1투,491,449,28,0,9,0,0,0,0,2,0,0
경기도,군포시,,궁내동제2투,608,743,48,0,10,0,0,0,0,1,0,1
경기도,군포시,,궁내동제3투,711,806,46,0,4,0,1,0,2,1,1,0
경기도,군포시,,궁내동제4투,826,838,69,0,3,0,1,0,2,1,0,0
경기도,군포시,,궁내동제5투,660,560,32,0,10,0,0,0,2,0,0,0
경기도,군포시,,관내사전투표,2892,1977,106,1,20,0,0,0,2,2,0,1
경기도,군포시,,광정동제1투,820,899,57,3,19,1,2,1,0,1,0,2
경기도,군포시,,광정동제2투,507,544,32,1,11,2,0,0,1,0,1,0
경기도,군포시,,광정동제3투,975,1135,60,0,3,0,0,1,2,1,0,1
경기도,군포시,,광정동제4투,508,584,26,1,10,0,2,2,2,1,1,0
경기도,군포시,,광정동제5투,525,634,30,0,3,0,0,0,0,0,0,0
경기도,군포시,,광정동제6투,1060,948,45,2,10,0,1,0,0,0,0,1
경기도,군포시,,관내사전투표,2100,1254,74,2,15,0,0,0,1,4,2,1
경기도,군포시,,대야동제1투,737,650,39,0,20,1,0,0,3,0,0,0
경기도,군포시,,대야동제2투,707,754,34,3,11,0,0,0,5,1,0,0
경기도,군포시,,관내사전투표,2423,1397,98,1,14,0,0,1,0,3,0,0
경기도,군포시,,송부동제1투,1275,1069,55,0,22,0,0,1,4,3,1,0
경기도,군포시,,송부동제2투,723,553,31,0,2,3,0,0,0,2,0,1
경기도,군포시,,송부동제3투,910,799,60,0,12,0,0,0,1,2,0,1
경기도,군포시,,송부동제4투,580,481,37,0,9,0,0,0,0,0,0,0
경기도,군포시,,송부동제5투,680,441,28,0,21,0,0,0,2,1,0,1
경기도,하남시,,관내사전투표,908,1072,30,1,9,0,0,1,0,3,0,0
경기도,하남시,,천현동제1투,305,554,14,0,12,0,0,0,2,0,0,0
경기도,하남시,,천현동제2투,365,491,9,0,4,0,0,0,1,0,0,0
경기도,하남시,,천현동제3투,177,376,3,1,1,0,0,0,1,0,0,0
경기도,하남시,,관내사전투표,1947,1746,60,2,24,1,2,0,0,8,3,1
경기도,하남시,,신장1동제1투,312,399,18,0,6,0,1,1,3,0,0,0
경기도,하남시,,신장1동제2투,575,647,22,0,22,0,1,2,3,1,2,0
경기도,하남시,,관내사전투표,4310,3951,135,2,20,2,0,1,1,4,0,3
경기도,하남시,,신장2동제1투,570,723,21,2,6,0,0,0,1,1,0,0
경기도,하남시,,신장2동제2투,379,590,15,1,6,0,0,0,4,1,0,1
경기도,하남시,,신장2동제3투,520,574,29,1,13,0,0,0,0,1,0,0
경기도,하남시,,신장2동제4투,339,491,17,1,8,0,0,0,0,0,0,0
경기도,하남시,,신장2동제5투,593,944,39,0,10,0,0,0,2,2,0,0
경기도,하남시,,신장2동제6투,690,853,37,0,8,0,0,0,1,0,0,1
경기도,하남시,,신장2동제7투,623,817,29,0,9,0,0,1,1,1,0,1
경기도,하남시,,신장2동제8투,911,1083,41,1,7,0,0,1,4,0,1,1
경기도,하남시,,신장2동제9투,938,1300,46,1,14,1,0,1,0,5,1,1
경기도,하남시,,신장2동제10투,734,1014,46,2,9,0,2,1,0,0,0,0
경기도,하남시,,신장2동제11투,1229,1341,65,0,14,0,1,0,0,1,0,1
경기도,하남시,,관내사전투표,2309,1916,80,1,11,1,0,2,0,7,1,2
경기도,하남시,,덕풍1동제1투,690,742,32,0,13,2,1,0,4,4,1,0
경기도,하남시,,덕풍1동제2투,431,566,31,0,7,0,0,0,1,0,0,0
경기도,하남시,,덕풍1동제3투,445,494,13,0,11,0,0,1,1,3,1,0
경기도,하남시,,덕풍1동제4투,635,788,23,1,11,0,0,0,1,1,0,0
경기도,하남시,,관내사전투표,2669,2327,65,2,25,1,0,0,2,6,0,1
경기도,하남시,,덕풍2동제1투,451,611,32,0,11,2,0,0,1,0,0,0
경기도,하남시,,덕풍2동제2투,367,436,16,0,3,0,0,0,0,1,2,0
경기도,하남시,,덕풍2동제3투,490,485,30,3,11,0,0,0,0,3,0,2
경기도,하남시,,덕풍2동제4투,370,406,19,1,13,0,0,0,3,1,0,0
경기도,하남시,,덕풍2동제5투,591,625,34,0,9,0,0,0,3,1,0,0
경기도,하남시,,덕풍2동제6투,477,622,28,1,7,0,0,0,1,0,1,0
경기도,하남시,,관내사전투표,3077,2516,101,0,19,0,0,0,2,2,3,0
경기도,하남시,,덕풍3동제1투,678,879,39,0,11,0,0,1,0,2,0,0
경기도,하남시,,덕풍3동제2투,1022,990,56,3,14,0,0,0,0,1,0,1
경기도,하남시,,덕풍3동제3투,596,740,39,1,11,0,0,0,7,2,0,0
경기도,하남시,,덕풍3동제4투,1007,1279,51,0,9,0,0,0,1,2,0,2
경기도,하남시,,덕풍3동제5투,641,784,43,1,10,1,1,1,4,0,0,1
경기도,하남시,,관내사전투표,2779,1912,85,1,14,2,0,1,0,0,0,0
경기도,하남시,,풍산동제1투,807,934,49,1,12,0,0,1,0,0,0,1
경기도,하남시,,풍산동제2투,956,1112,51,0,6,0,0,0,1,0,1,1
경기도,하남시,,풍산동제3투,903,1191,48,0,5,0,0,0,0,2,0,1
경기도,하남시,,풍산동제4투,1059,641,44,1,10,0,2,0,0,1,2,0
경기도,하남시,,풍산동제5투,880,915,49,0,6,0,1,0,1,4,0,0
경기도,하남시,,관내사전투표,612,573,32,1,4,0,0,0,1,1,1,0
경기도,하남시,,감북동투표소,285,565,20,0,7,0,0,1,0,1,0,0
경기도,하남시,,관내사전투표,701,874,22,0,4,0,0,0,0,3,0,1
경기도,하남시,,춘궁동투표소,319,784,21,0,11,0,0,1,2,2,1,0
경기도,하남시,,관내사전투표,560,539,17,0,8,0,0,0,0,0,0,0
경기도,하남시,,초이동투표소,345,632,19,0,7,0,0,0,2,0,0,0
경기도,하남시,,관내사전투표,5080,3636,190,1,26,3,2,0,5,2,3,1
경기도,하남시,,미사1동제1투,907,867,75,0,18,1,0,0,1,0,1,1
경기도,하남시,,미사1동제2투,700,648,34,3,12,0,0,0,2,3,1,0
경기도,하남시,,미사1동제3투,1065,1033,57,1,10,0,1,2,2,2,0,1
경기도,하남시,,미사1동제4투,884,731,57,1,3,1,0,1,0,1,0,0
경기도,하남시,,미사1동제5투,1048,1089,57,0,10,0,0,1,2,2,0,0
경기도,하남시,,미사1동제6투,1268,1040,77,1,14,1,0,1,1,1,1,0
경기도,하남시,,미사1동제7투,894,921,59,1,19,0,0,0,0,1,0,1
경기도,하남시,,미사1동제8투,1229,1561,74,0,9,0,1,1,1,0,0,0
경기도,하남시,,미사1동제9투,900,872,61,0,17,0,0,0,0,0,0,0
경기도,하남시,,관내사전투표,5201,3638,161,4,30,3,0,2,0,5,0,4
경기도,하남시,,미사2동제1투,613,708,30,0,12,1,1,0,3,1,0,0
경기도,하남시,,미사2동제2투,1063,865,65,0,4,0,0,0,1,1,0,0
경기도,하남시,,미사2동제3투,1468,1402,76,3,23,3,1,0,4,6,0,0
경기도,하남시,,미사2동제4투,969,962,42,1,2,0,0,0,0,2,0,0
경기도,하남시,,미사2동제5투,1219,1251,65,1,5,1,1,1,1,1,1,0
경기도,하남시,,미사2동제6투,1508,1372,60,1,10,0,1,0,2,1,3,0
경기도,하남시,,미사2동제7투,782,803,42,1,0,0,0,0,1,1,1,0
경기도,하남시,,미사2동제8투,604,603,43,0,2,2,0,0,3,0,0,0
경기도,하남시,,관내사전투표,2402,2741,89,1,7,1,0,0,1,0,0,0
경기도,하남시,,위례동제1투,617,534,37,0,3,0,1,0,1,0,0,0
경기도,하남시,,위례동제2투,861,1481,55,0,10,0,1,0,2,0,0,0
경기도,하남시,,위례동제3투,605,1053,53,0,6,0,0,0,0,0,0,0
경기도,하남시,,위례동제4투,555,1021,41,2,6,0,0,0,1,0,0,0
경기도,하남시,,위례동제5투,859,1144,50,1,4,0,1,0,0,1,1,0
경기도,하남시,,관내사전투표,3841,2496,126,2,15,0,0,0,1,5,1,1
경기도,하남시,,감일동제1투,703,773,44,0,9,0,0,0,0,2,0,1
경기도,하남시,,감일동제2투,1040,920,57,0,24,0,0,1,3,0,0,0
경기도,하남시,,감일동제3투,1002,926,76,0,13,2,0,2,2,3,0,0
경기도,하남시,,감일동제4투,987,1032,67,0,15,0,0,0,1,7,1,0
경기도,하남시,,감일동제5투,810,876,36,0,2,0,0,0,1,0,0,2
경기도,파주시,,관내사전투표,4746,3384,153,2,82,2,1,1,3,17,6,4
경기도,파주시,,문산읍제1투,663,792,26,0,11,0,0,1,3,0,1,1
경기도,파주시,,문산읍제2투,1271,1090,75,0,30,0,0,0,0,1,1,0
경기도,파주시,,문산읍제3투,827,863,43,1,19,0,1,2,3,4,0,2
경기도,파주시,,문산읍제4투,757,619,49,0,19,0,1,1,2,1,1,0
경기도,파주시,,문산읍제5투,868,752,35,2,28,1,0,1,2,3,1,1
경기도,파주시,,문산읍제6투,215,285,10,1,4,0,0,0,0,0,0,0
경기도,파주시,,문산읍제7투,199,366,10,1,4,0,0,0,0,0,1,0
경기도,파주시,,문산읍제8투,143,205,6,1,2,2,0,0,1,1,0,1
경기도,파주시,,문산읍제9투,618,626,40,0,19,0,0,2,1,0,2,0
경기도,파주시,,문산읍제10투,380,474,17,0,9,0,0,0,0,1,0,2
경기도,파주시,,문산읍제11투,939,770,35,2,24,3,0,5,3,6,0,2
경기도,파주시,,문산읍제12투,940,812,52,0,29,0,0,1,0,0,0,1
경기도,파주시,,관내사전투표,2970,2243,96,0,24,1,0,0,2,9,0,1
경기도,파주시,,조리읍제1투,1056,1164,51,0,19,0,1,1,4,1,0,0
경기도,파주시,,조리읍제2투,777,703,29,0,14,0,1,0,0,2,1,0
경기도,파주시,,조리읍제3투,537,524,23,2,20,0,0,1,1,0,0,1
경기도,파주시,,조리읍제4투,934,908,59,1,20,2,1,0,0,0,2,0
경기도,파주시,,조리읍제5투,286,354,11,0,5,0,0,0,0,0,0,0
경기도,파주시,,조리읍제6투,860,723,39,0,11,0,0,0,0,5,0,0
경기도,파주시,,조리읍제7투,337,471,16,0,16,0,0,0,0,0,0,0
경기도,파주시,,조리읍제8투,354,372,12,0,8,0,0,3,3,1,0,1
경기도,파주시,,조리읍제9투,303,376,16,1,9,2,0,0,1,0,1,0
경기도,파주시,,관내사전투표,1251,1248,57,2,38,2,1,2,1,5,2,4
경기도,파주시,,법원읍제1투,313,393,23,0,13,0,0,0,4,6,1,0
경기도,파주시,,법원읍제2투,104,163,8,0,2,1,0,0,0,0,0,0
경기도,파주시,,법원읍제3투,135,238,13,0,2,0,0,0,0,0,1,0
경기도,파주시,,법원읍제4투,352,458,14,0,17,1,0,0,1,0,0,0
경기도,파주시,,법원읍제5투,209,348,12,0,5,0,0,0,0,0,1,0
경기도,파주시,,법원읍제6투,351,480,19,1,7,0,0,0,1,2,0,1
경기도,파주시,,관내사전투표,1527,1455,53,4,37,0,0,0,2,2,1,3
경기도,파주시,,파주읍제1투,480,665,21,2,15,1,0,1,1,1,0,1
경기도,파주시,,파주읍제2투,531,494,21,0,19,0,0,0,1,0,0,0
경기도,파주시,,파주읍제3투,193,246,13,2,4,0,1,0,0,0,2,1
경기도,파주시,,파주읍제4투,227,293,18,0,9,1,0,0,0,0,0,1
경기도,파주시,,파주읍제5투,142,261,13,0,5,0,0,0,0,0,0,0
경기도,파주시,,파주읍제6투,432,485,20,2,19,0,0,0,1,2,1,1
경기도,파주시,,관내사전투표,1573,1587,75,3,28,0,0,2,2,2,1,1
경기도,파주시,,광탄면제1투,428,596,30,1,12,0,0,0,4,2,0,0
경기도,파주시,,광탄면제2투,309,529,20,1,6,0,0,1,1,0,0,0
경기도,파주시,,광탄면제3투,178,345,17,0,5,0,0,0,0,1,0,0
경기도,파주시,,광탄면제4투,197,295,11,0,8,1,0,0,2,1,0,1
경기도,파주시,,광탄면제5투,258,383,19,0,9,0,0,0,0,0,0,0
경기도,파주시,,관내사전투표,1871,1340,59,3,19,1,1,0,1,2,0,2
경기도,파주시,,탄현면제1투,194,396,15,0,5,0,0,0,0,0,0,0
경기도,파주시,,탄현면제2투,241,348,17,0,10,1,1,0,1,2,1,2
경기도,파주시,,탄현면제3투,207,345,9,0,10,0,0,0,0,0,1,0
경기도,파주시,,탄현면제4투,611,541,36,3,15,0,0,1,1,2,0,1
경기도,파주시,,탄현면제5투,1002,807,45,3,10,0,0,1,2,2,0,1
경기도,파주시,,관내사전투표,1609,1258,64,1,38,0,0,0,1,2,0,1
경기도,파주시,,월롱면제1투,152,325,7,0,5,0,1,0,0,0,1,2
경기도,파주시,,월롱면제2투,256,346,12,1,12,0,0,0,1,1,0,2
경기도,파주시,,월롱면제3투,337,404,16,0,13,0,1,0,1,2,1,1
경기도,파주시,,월롱면제4투,177,281,9,0,8,0,0,1,1,0,0,0
경기도,파주시,,월롱면제5투,251,429,24,1,7,1,0,0,0,0,0,0
경기도,파주시,,관내사전투표,753,989,32,2,20,0,0,1,0,6,3,2
경기도,파주시,,적성면제1투,413,578,30,0,10,1,1,0,2,1,0,1
경기도,파주시,,적성면제2투,84,204,3,0,2,0,0,0,0,0,0,0
경기도,파주시,,적성면제3투,137,329,7,0,3,0,0,0,0,0,0,0
경기도,파주시,,적성면제4투,102,150,5,0,5,0,0,0,0,0,1,0
경기도,파주시,,적성면제5투,101,241,6,0,5,0,1,0,0,0,1,0
경기도,파주시,,관내사전투표,549,618,42,1,12,0,0,0,1,0,1,2
경기도,파주시,,파평면제1투,55,98,8,0,2,0,0,0,0,0,0,1
경기도,파주시,,파평면제2투,83,124,4,0,1,0,0,0,0,2,0,0
경기도,파주시,,파평면제3투,62,129,3,0,2,0,0,1,0,0,1,0
경기도,파주시,,파평면제4투,187,233,14,0,7,0,0,0,0,1,2,0
경기도,파주시,,파평면제5투,93,171,5,0,2,0,1,0,0,0,0,1
경기도,파주시,,파평면제6투,105,174,7,0,3,1,0,0,1,0,0,0
경기도,파주시,,관내사전투표,3432,2078,98,2,12,1,0,0,3,6,1,0
경기도,파주시,,교하동제1투,480,624,31,0,12,1,0,0,0,1,0,2
경기도,파주시,,교하동제2투,1050,922,39,0,13,1,0,1,1,1,0,1
경기도,파주시,,교하동제3투,1001,735,38,1,13,0,0,0,4,5,1,1
경기도,파주시,,교하동제4투,353,458,24,1,4,0,0,0,3,2,0,1
경기도,파주시,,교하동제5투,832,610,36,2,11,0,0,1,0,3,0,0
경기도,파주시,,교하동제6투,850,745,48,0,8,0,0,0,1,1,0,0
경기도,파주시,,교하동제7투,855,718,45,1,13,1,0,0,0,1,1,0
경기도,파주시,,교하동제8투,918,685,43,0,9,4,0,0,1,3,0,0
경기도,파주시,,교하동제9투,829,472,41,0,14,2,0,0,0,0,0,0
경기도,파주시,,교하동제10투,1089,789,34,0,13,4,0,1,1,0,0,0
경기도,파주시,,교하동제11투,1184,715,53,1,31,1,0,0,0,1,0,0
경기도,파주시,,교하동제12투,1258,978,81,0,24,1,0,1,0,3,1,1
경기도,파주시,,교하동제13투,413,238,26,0,4,0,0,0,2,1,0,0
경기도,파주시,,관내사전투표,8296,4878,288,4,54,5,1,0,1,19,2,4
경기도,파주시,,운정1동제1투,1032,890,51,1,41,0,1,0,4,2,1,0
경기도,파주시,,운정1동제2투,869,625,50,0,12,0,0,1,0,3,0,0
경기도,파주시,,운정1동제3투,996,805,35,2,25,1,0,0,4,1,0,0
경기도,파주시,,운정1동제4투,1209,944,63,0,22,0,0,0,1,1,1,2
경기도,파주시,,운정1동제5투,1021,830,54,1,10,1,0,1,4,0,0,2
경기도,파주시,,운정1동제6투,934,707,49,2,6,2,0,3,2,0,1,0
경기도,파주시,,운정1동제7투,1288,824,45,2,24,0,0,3,2,0,0,1
경기도,파주시,,운정1동제8투,1033,968,55,0,5,1,0,0,0,1,0,0
경기도,파주시,,운정1동제9투,678,543,30,0,6,0,0,3,3,0,0,0
경기도,파주시,,운정1동제10투,1244,747,63,3,21,1,0,0,6,3,0,0
경기도,파주시,,관내사전투표,4290,2188,156,5,23,2,0,1,0,4,0,2
경기도,파주시,,운정2동제1투,927,701,37,0,15,0,0,0,1,0,0,1
경기도,파주시,,운정2동제2투,555,348,35,0,3,1,0,1,1,0,0,0
경기도,파주시,,운정2동제3투,407,289,26,0,4,0,0,0,0,0,0,1
경기도,파주시,,운정2동제4투,1030,766,49,1,11,0,0,1,2,2,0,1
경기도,파주시,,운정2동제5투,614,481,26,0,6,0,1,0,0,1,0,0
경기도,파주시,,운정2동제6투,967,776,50,1,10,0,0,0,2,1,1,0
경기도,파주시,,운정2동제7투,967,718,50,0,8,1,0,0,1,0,1,0
경기도,파주시,,운정2동제8투,1382,1015,66,0,12,0,1,2,6,0,0,0
경기도,파주시,,운정2동제9투,738,492,46,0,3,0,0,0,0,0,0,0
경기도,파주시,,운정2동제10투,667,445,34,0,10,0,0,0,2,2,0,0
경기도,파주시,,운정2동제11투,1086,537,49,1,24,2,1,1,1,3,0,0
경기도,파주시,,운정2동제12투,1037,747,72,1,20,0,0,0,1,0,0,0
경기도,파주시,,운정2동제13투,1681,1245,65,0,15,1,1,0,2,0,0,0
경기도,파주시,,운정2동제14투,1400,998,63,0,4,0,1,1,0,0,0,0
경기도,파주시,,관내사전투표,6728,3664,183,3,36,2,1,0,2,13,0,3
경기도,파주시,,운정3동제1투,1321,1148,70,0,9,0,0,0,5,3,0,0
경기도,파주시,,운정3동제2투,1421,1076,75,0,8,0,0,3,1,2,0,0
경기도,파주시,,운정3동제3투,1856,1236,77,3,35,2,0,1,3,1,0,2
경기도,파주시,,운정3동제4투,1226,956,51,0,24,0,0,1,0,0,0,0
경기도,파주시,,운정3동제5투,1068,973,63,3,22,1,0,0,0,3,1,1
경기도,파주시,,운정3동제6투,1308,952,71,1,16,1,0,1,2,5,0,0
경기도,파주시,,운정3동제7투,728,611,32,0,9,0,0,0,0,0,1,1
경기도,파주시,,운정3동제8투,668,551,30,0,12,0,0,0,0,0,1,1
경기도,파주시,,운정3동제9투,1027,721,46,2,13,1,1,1,3,2,0,3
경기도,파주시,,운정3동제10투,728,496,34,0,4,1,0,0,5,1,1,0
경기도,파주시,,운정3동제11투,618,429,26,1,13,1,0,0,2,3,1,0
경기도,파주시,,운정3동제12투,1171,901,64,1,20,0,0,2,2,4,0,0
경기도,파주시,,운정3동제13투,1288,1095,58,0,10,0,1,0,2,1,0,0
경기도,파주시,,운정3동제14투,636,577,32,0,12,0,0,1,0,1,0,0
경기도,파주시,,운정3동제15투,1909,1498,93,0,13,0,0,3,0,2,1,1
경기도,파주시,,관내사전투표,2611,2111,99,5,30,3,0,0,4,7,0,1
경기도,파주시,,금촌1동제1투,675,662,38,0,28,0,0,0,1,0,0,2
경기도,파주시,,금촌1동제2투,437,469,33,0,10,1,0,0,1,1,1,1
경기도,파주시,,금촌1동제3투,323,446,21,1,10,0,0,0,0,2,1,0
경기도,파주시,,금촌1동제4투,535,683,24,1,21,2,2,0,1,2,0,0
경기도,파주시,,금촌1동제5투,720,609,32,1,30,0,0,1,0,2,0,0
경기도,파주시,,금촌1동제6투,596,622,37,0,11,1,0,1,0,1,1,0
경기도,파주시,,관내사전투표,4812,2971,218,7,51,3,2,0,2,13,1,2
경기도,파주시,,금촌2동제1투,551,492,32,0,6,1,0,0,1,2,1,0
경기도,파주시,,금촌2동제2투,523,451,36,2,12,0,0,0,0,1,0,1
경기도,파주시,,금촌2동제3투,693,592,38,0,14,0,0,1,1,1,0,0
경기도,파주시,,금촌2동제4투,1046,759,44,3,11,0,1,1,1,0,0,0
경기도,파주시,,금촌2동제5투,503,506,19,1,15,0,0,0,4,1,1,1
경기도,파주시,,금촌2동제6투,1092,777,41,4,23,1,1,1,2,2,0,3
경기도,파주시,,금촌2동제7투,1091,769,71,1,12,0,0,1,1,1,0,0
경기도,파주시,,금촌2동제8투,741,574,47,1,11,0,0,0,2,0,1,2
경기도,파주시,,관내사전투표,3393,2416,143,5,29,3,0,1,5,4,2,4
경기도,파주시,,금촌3동제1투,684,588,32,2,16,0,0,1,0,2,1,1
경기도,파주시,,금촌3동제2투,485,467,25,0,16,1,1,0,0,2,1,0
경기도,파주시,,금촌3동제3투,692,650,38,2,23,1,0,1,0,2,0,0
경기도,파주시,,금촌3동제4투,944,707,38,3,26,0,0,1,1,2,2,0
경기도,파주시,,금촌3동제5투,1096,830,55,0,33,1,2,1,3,2,1,2
경기도,파주시,,금촌3동제6투,724,664,34,0,20,0,0,0,4,0,1,1
경기도,파주시,,관내사전투표,189,182,7,0,11,1,0,0,1,0,0,0
경기도,파주시,,장단면제1투,91,130,7,0,1,0,0,0,0,0,0,1
경기도,파주시,,장단면제2투,23,52,1,0,0,0,0,0,0,1,0,0
경기도,여주시,,관내사전투표,776,1008,22,2,9,2,0,1,1,1,2,2
경기도,여주시,,점동면제1투,348,614,16,0,12,0,0,0,1,0,1,1
